model,nb_input_token,temperature,top_p,top_k,nb_user,gpu_model,gpu_fp32_tflops,gpu_memory_gib,gpu_num,model_num_params,nb_output_token,inference_time
gemma3:12b,1235,0.0,0.95,10,1,NVIDIA GH200,67.0,96.0,1,12200000000,48,1.184
gemma3:12b,1328,0.0,0.95,10,1,NVIDIA GH200,67.0,96.0,1,12200000000,84,1.475
gemma3:12b,1426,0.0,0.95,10,1,NVIDIA GH200,67.0,96.0,1,12200000000,84,1.489
gemma3:12b,2435,0.0,0.95,10,1,NVIDIA GH200,67.0,96.0,1,12200000000,108,2.047
gemma3:12b,2586,0.0,0.95,10,1,NVIDIA GH200,67.0,96.0,1,12200000000,63,1.572
gemma3:12b,2691,0.0,0.95,10,1,NVIDIA GH200,67.0,96.0,1,12200000000,64,1.597
gemma3:12b,3660,0.0,0.95,10,1,NVIDIA GH200,67.0,96.0,1,12200000000,69,1.91
gemma3:12b,3756,0.0,0.95,10,1,NVIDIA GH200,67.0,96.0,1,12200000000,154,2.749
gemma3:12b,1235,0.0,0.95,10,1,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,48,1.868
gemma3:12b,1328,0.0,0.95,10,1,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,87,2.388
gemma3:12b,1429,0.0,0.95,10,1,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,62,2.091
gemma3:12b,2399,0.0,0.95,10,1,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,73,2.556
gemma3:12b,2534,0.0,0.95,10,1,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,91,3.034
gemma3:12b,2670,0.0,0.95,10,1,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,102,3.056
gemma3:12b,1235,0.0,0.95,10,5,NVIDIA GH200,67.0,96.0,1,12200000000,48,2.624
gemma3:12b,1235,0.0,0.95,10,5,NVIDIA GH200,67.0,96.0,1,12200000000,48,2.877
gemma3:12b,1235,0.0,0.95,10,5,NVIDIA GH200,67.0,96.0,1,12200000000,48,2.758
gemma3:12b,1235,0.0,0.95,10,5,NVIDIA GH200,67.0,96.0,1,12200000000,48,2.644
gemma3:12b,1235,0.0,0.95,10,5,NVIDIA GH200,67.0,96.0,1,12200000000,48,2.249
gemma3:12b,1328,0.0,0.95,10,5,NVIDIA GH200,67.0,96.0,1,12200000000,87,3.6
gemma3:12b,1328,0.0,0.95,10,5,NVIDIA GH200,67.0,96.0,1,12200000000,83,3.578
gemma3:12b,1328,0.0,0.95,10,5,NVIDIA GH200,67.0,96.0,1,12200000000,82,3.624
gemma3:12b,1328,0.0,0.95,10,5,NVIDIA GH200,67.0,96.0,1,12200000000,87,3.756
gemma3:12b,1328,0.0,0.95,10,5,NVIDIA GH200,67.0,96.0,1,12200000000,87,3.743
gemma3:12b,1429,0.0,0.95,10,5,NVIDIA GH200,67.0,96.0,1,12200000000,60,2.964
gemma3:12b,1424,0.0,0.95,10,5,NVIDIA GH200,67.0,96.0,1,12200000000,59,2.984
gemma3:12b,1429,0.0,0.95,10,5,NVIDIA GH200,67.0,96.0,1,12200000000,60,2.918
gemma3:12b,1429,0.0,0.95,10,5,NVIDIA GH200,67.0,96.0,1,12200000000,99,3.873
gemma3:12b,1425,0.0,0.95,10,5,NVIDIA GH200,67.0,96.0,1,12200000000,70,3.084
gemma3:12b,2376,0.0,0.95,10,5,NVIDIA GH200,67.0,96.0,1,12200000000,50,4.027
gemma3:12b,2397,0.0,0.95,10,5,NVIDIA GH200,67.0,96.0,1,12200000000,50,4.026
gemma3:12b,2397,0.0,0.95,10,5,NVIDIA GH200,67.0,96.0,1,12200000000,50,4.026
gemma3:12b,2436,0.0,0.95,10,5,NVIDIA GH200,67.0,96.0,1,12200000000,52,4.027
gemma3:12b,2420,0.0,0.95,10,5,NVIDIA GH200,67.0,96.0,1,12200000000,48,3.808
gemma3:12b,2550,0.0,0.95,10,5,NVIDIA GH200,67.0,96.0,1,12200000000,70,4.587
gemma3:12b,2513,0.0,0.95,10,5,NVIDIA GH200,67.0,96.0,1,12200000000,83,4.949
gemma3:12b,2488,0.0,0.95,10,5,NVIDIA GH200,67.0,96.0,1,12200000000,97,6.298
gemma3:12b,2509,0.0,0.95,10,5,NVIDIA GH200,67.0,96.0,1,12200000000,110,6.559
gemma3:12b,2509,0.0,0.95,10,5,NVIDIA GH200,67.0,96.0,1,12200000000,116,7.316
gemma3:12b,2610,0.0,0.95,10,5,NVIDIA GH200,67.0,96.0,1,12200000000,49,4.104
gemma3:12b,2647,0.0,0.95,10,5,NVIDIA GH200,67.0,96.0,1,12200000000,70,4.864
gemma3:12b,2627,0.0,0.95,10,5,NVIDIA GH200,67.0,96.0,1,12200000000,61,3.522
gemma3:12b,2661,0.0,0.95,10,5,NVIDIA GH200,67.0,96.0,1,12200000000,69,4.071
gemma3:12b,2667,0.0,0.95,10,5,NVIDIA GH200,67.0,96.0,1,12200000000,69,3.431
gemma3:12b,3625,0.0,0.95,10,5,NVIDIA GH200,67.0,96.0,1,12200000000,137,2.624
gemma3:12b,1235,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,48,1.882
gemma3:12b,1235,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,48,1.874
gemma3:12b,1235,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,48,2.584
gemma3:12b,1235,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,48,2.509
gemma3:12b,1235,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,48,1.914
gemma3:12b,1328,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,87,2.402
gemma3:12b,1328,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,87,2.332
gemma3:12b,1328,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,84,2.23
gemma3:12b,1328,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,84,3.353
gemma3:12b,1328,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,87,3.332
gemma3:12b,1429,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,62,2.038
gemma3:12b,1429,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,62,1.989
gemma3:12b,1426,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,70,2.034
gemma3:12b,2399,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,76,2.595
gemma3:12b,1426,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,70,3.097
gemma3:12b,1429,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,96,3.481
gemma3:12b,2399,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,76,2.605
gemma3:12b,2421,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,122,3.213
gemma3:12b,2537,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,108,3.188
gemma3:12b,2433,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,50,3.151
gemma3:12b,2537,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,108,3.13
gemma3:12b,2586,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,64,2.449
gemma3:12b,2421,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,95,5.048
gemma3:12b,2688,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,72,2.676
gemma3:12b,2688,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,62,2.466
gemma3:12b,2695,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,69,2.545
gemma3:12b,2545,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,91,4.21
gemma3:12b,2559,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,61,2.834
gemma3:12b,3668,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,88,3.318
gemma3:12b,3658,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,85,3.09
gemma3:12b,3672,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,90,3.089
gemma3:12b,2679,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,50,3.708
gemma3:12b,2665,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,70,3.886
gemma3:12b,3818,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,123,3.821
gemma3:12b,3654,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,50,4.353
gemma3:12b,3660,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,71,4.368
gemma3:12b,3766,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,92,3.378
gemma3:12b,3888,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,52,2.813
gemma3:12b,4865,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,52,3.254
gemma3:12b,4979,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,93,4.01
gemma3:12b,5102,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,52,3.35
gemma3:12b,6079,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,50,3.749
gemma3:12b,6191,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,52,3.809
gemma3:12b,6305,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,52,3.853
gemma3:12b,7282,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,52,4.371
gemma3:12b,7396,0.0,0.95,10,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,16,3.712
gemma3:12b,1235,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,48,4.129
gemma3:12b,1235,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,48,3.97
gemma3:12b,1235,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,48,3.887
gemma3:12b,1235,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,48,3.805
gemma3:12b,1235,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,48,3.556
gemma3:12b,1235,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,48,3.633
gemma3:12b,1235,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,48,3.555
gemma3:12b,1235,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,48,2.964
gemma3:12b,1235,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,48,2.867
gemma3:12b,1235,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,55,4.053
gemma3:12b,1328,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,84,5.157
gemma3:12b,1328,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,84,5.111
gemma3:12b,1328,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,84,5.082
gemma3:12b,1328,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,83,5.092
gemma3:12b,1328,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,86,5.163
gemma3:12b,1328,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,87,5.171
gemma3:12b,1328,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,87,5.24
gemma3:12b,1328,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,86,5.213
gemma3:12b,1328,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,87,5.287
gemma3:12b,1335,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,96,7.132
gemma3:12b,1428,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,60,4.727
gemma3:12b,1429,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,60,4.676
gemma3:12b,1426,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,59,4.878
gemma3:12b,1429,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,62,4.747
gemma3:12b,1426,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,70,5.007
gemma3:12b,1426,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,72,5.123
gemma3:12b,1428,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,72,4.939
gemma3:12b,1461,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,70,3.482
gemma3:12b,1425,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,77,7.444
gemma3:12b,1429,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,76,8.655
gemma3:12b,2396,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,50,6.753
gemma3:12b,2378,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,52,6.78
gemma3:12b,2410,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,52,4.243
gemma3:12b,2409,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,54,6.129
gemma3:12b,2413,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,54,3.016
gemma3:12b,2397,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,70,7.1
gemma3:12b,2399,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,76,9.965
gemma3:12b,2423,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,91,10.596
gemma3:12b,2421,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,120,11.877
gemma3:12b,2425,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,132,12.217
gemma3:12b,2524,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,70,7.006
gemma3:12b,2557,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,74,4.655
gemma3:12b,2525,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,110,8.683
gemma3:12b,2508,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,116,8.88
gemma3:12b,2529,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,112,8.678
gemma3:12b,2492,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,121,8.992
gemma3:12b,2599,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,52,3.465
gemma3:12b,2584,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,66,6.9
gemma3:12b,2537,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,123,10.363
gemma3:12b,2621,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,86,7.941
gemma3:12b,2667,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,68,7.39
gemma3:12b,2655,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,63,7.365
gemma3:12b,2660,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,79,7.924
gemma3:12b,2695,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,79,8.339
gemma3:12b,2695,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,77,5.697
gemma3:12b,2645,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,111,11.751
gemma3:12b,2704,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,95,7.455
gemma3:12b,2654,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,129,12.48
gemma3:12b,3625,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,54,6.218
gemma3:12b,3625,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,66,6.924
gemma3:12b,3585,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,119,10.453
gemma3:12b,3680,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,93,7.794
gemma3:12b,3741,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,49,4.269
gemma3:12b,3652,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,135,10.087
gemma3:12b,3708,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,96,8.566
gemma3:12b,3691,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,96,8.44
gemma3:12b,3731,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,112,8.83
gemma3:12b,3816,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,88,6.834
gemma3:12b,3835,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,56,5.528
gemma3:12b,3832,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,73,7.924
gemma3:12b,4816,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,48,3.949
gemma3:12b,3849,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,91,7.079
gemma3:12b,3818,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,130,8.352
gemma3:12b,3931,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,113,7.291
gemma3:12b,3862,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,128,8.059
gemma3:12b,4909,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,53,5.552
gemma3:12b,3985,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,89,6.563
gemma3:12b,4868,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,101,5.311
gemma3:12b,4937,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,157,6.423
gemma3:12b,4952,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,91,3.156
gemma3:12b,5088,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,89,2.535
gemma3:12b,5222,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,91,2.589
gemma3:12b,6221,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,91,2.849
gemma3:12b,6357,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,91,2.888
gemma3:12b,6493,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,91,2.915
gemma3:12b,7492,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,89,3.154
gemma3:12b,7626,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,89,3.226
gemma3:12b,7760,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,92,3.259
gemma3:12b,8760,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,92,3.275
gemma3:12b,8897,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,92,3.276
gemma3:12b,9034,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,92,3.275
gemma3:12b,10034,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,89,3.26
gemma3:12b,10168,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,89,3.257
gemma3:12b,10302,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,89,3.258
gemma3:12b,11299,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,89,3.27
gemma3:12b,11601,0.0,0.95,10,10,NVIDIA GH200,67.0,96.0,1,12200000000,92,3.309
gemma3:12b,1235,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,48,2.45
gemma3:12b,1235,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,48,2.028
gemma3:12b,1235,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,48,2.599
gemma3:12b,1235,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,48,2.383
gemma3:12b,1235,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,48,3.263
gemma3:12b,1235,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,48,3.167
gemma3:12b,1235,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,48,2.512
gemma3:12b,1235,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,48,3.286
gemma3:12b,1235,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,48,3.213
gemma3:12b,1235,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,48,3.003
gemma3:12b,1328,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,83,3.221
gemma3:12b,1328,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,84,2.843
gemma3:12b,1328,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,84,3.21
gemma3:12b,1328,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,87,3.285
gemma3:12b,1328,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,64,3.609
gemma3:12b,1328,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,87,4.114
gemma3:12b,1328,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,87,4.086
gemma3:12b,1328,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,84,4.098
gemma3:12b,1328,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,83,4.081
gemma3:12b,1328,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,87,4.12
gemma3:12b,1425,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,60,2.895
gemma3:12b,1426,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,61,2.93
gemma3:12b,1429,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,62,2.888
gemma3:12b,1426,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,70,3.013
gemma3:12b,1406,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,63,3.731
gemma3:12b,1429,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,60,3.303
gemma3:12b,1429,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,72,3.508
gemma3:12b,1426,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,60,3.757
gemma3:12b,1425,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,74,4.077
gemma3:12b,2393,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,50,3.301
gemma3:12b,2380,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,50,3.282
gemma3:12b,2399,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,76,3.902
gemma3:12b,1429,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,96,5.848
gemma3:12b,2421,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,117,5.096
gemma3:12b,2397,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,50,4.56
gemma3:12b,2377,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,75,5.017
gemma3:12b,2394,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,50,4.52
gemma3:12b,2407,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,50,4.224
gemma3:12b,2433,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,52,2.651
gemma3:12b,2492,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,98,4.306
gemma3:12b,2505,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,116,4.607
gemma3:12b,2581,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,48,2.569
gemma3:12b,2426,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,119,7.634
gemma3:12b,2537,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,123,5.61
gemma3:12b,2633,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,46,3.426
gemma3:12b,2664,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,48,3.296
gemma3:12b,2509,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,72,5.027
gemma3:12b,2514,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,87,5.064
gemma3:12b,2671,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,67,3.658
gemma3:12b,2506,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,116,6.222
gemma3:12b,2519,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,121,6.316
gemma3:12b,2547,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,125,6.122
gemma3:12b,2704,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,95,4.597
gemma3:12b,2588,0.0,0.95,10,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,66,5.123
